course	order	source_id	chapter	title_en	canonical_path	source_sha256	indonesian_path	bridge_lane	telugu_status
A20	11	m81364	Solving Linear Equations	Solve a Formula for a Specific Variable	downloads/upstream-prealgebra/modules/m81364/index.cnxml	0d857050a3b1b65bcb6d4cb35029ac1e2afe7a32615ac6918d273e93c0a29358	downloads/releases/A20/extracted/source/modules/m81364/index.cnxml	A20-later-extension	not_started
A20	12	m81365	Solving Linear Equations	Solve Mixture and Uniform Motion Applications	downloads/upstream-prealgebra/modules/m81365/index.cnxml	74a50acae3cd318bd763ec136a5a2978d474986d9ff848c86c6af4aeedde42af	downloads/releases/A20/extracted/source/modules/m81365/index.cnxml	A20-later-extension	not_started
A20	13	m81366	Solving Linear Equations	Solve Linear Inequalities	downloads/upstream-prealgebra/modules/m81366/index.cnxml	047a8f21086255a49fccbbfeaeadb74162301abe77a68aea5d821e0b35ebf290	downloads/releases/A20/extracted/source/modules/m81366/index.cnxml	A20-later-extension	not_started
A20	14	m81367	Solving Linear Equations	Solve Compound Inequalities	downloads/upstream-prealgebra/modules/m81367/index.cnxml	2f2555e68613594644448118cfb3aae8579b7b62b745c0746fb55e7fd47c253c	downloads/releases/A20/extracted/source/modules/m81367/index.cnxml	A20-later-extension	not_started
A20	15	m81426	Solving Linear Equations	Solve Absolute Value Inequalities	downloads/upstream-prealgebra/modules/m81426/index.cnxml	720b2b2263da6d71bdd809e491bc40577c5d7670519ef6bda92214c858dda055	downloads/releases/A20/extracted/source/modules/m81426/index.cnxml	A20-later-extension	not_started
A20	16	m81368	Graphs and Functions	Introduction	downloads/upstream-prealgebra/modules/m81368/index.cnxml	141508b5043b42f53b939f16b3c32311e56853174c954d000494df6f7d08a6bc	downloads/releases/A20/extracted/source/modules/m81368/index.cnxml	A20-later-extension	not_started
A20	17	m81369	Graphs and Functions	Graph  Linear Equations in Two Variables	downloads/upstream-prealgebra/modules/m81369/index.cnxml	0ca3b9284188e75f0fda3b59093ece79f5e174152095a057e69d2889be79abd2	downloads/releases/A20/extracted/source/modules/m81369/index.cnxml	A20-later-extension	not_started
A20	18	m81370	Graphs and Functions	Slope of a Line	downloads/upstream-prealgebra/modules/m81370/index.cnxml	12157ddd00dae98c6c2cbddec512297110ec945d2a1e0bed207e1801ffab8ad4	downloads/releases/A20/extracted/source/modules/m81370/index.cnxml	A20-later-extension	not_started
A20	19	m81371	Graphs and Functions	Find the Equation of a Line	downloads/upstream-prealgebra/modules/m81371/index.cnxml	a8d9b3cdd70107f7ee603d104ac9cdd4168b57acc9b19e2e8116fea3dccc2ed2	downloads/releases/A20/extracted/source/modules/m81371/index.cnxml	A20-later-extension	not_started
A20	20	m81372	Graphs and Functions	Graph Linear Inequalities in Two Variables	downloads/upstream-prealgebra/modules/m81372/index.cnxml	f434123faca9a5dc6fe31d6374098ba6b1138f3afc01889021de797d04f1655b	downloads/releases/A20/extracted/source/modules/m81372/index.cnxml	A20-later-extension	not_started
A20	21	m81373	Graphs and Functions	Relations and Functions	downloads/upstream-prealgebra/modules/m81373/index.cnxml	2b606026c2b34cdf69acfa29bfe4b90abdb6961a322a78c7ec20107e0948b05c	downloads/releases/A20/extracted/source/modules/m81373/index.cnxml	A20-later-extension	not_started
A20	22	m81374	Graphs and Functions	Graphs of Functions	downloads/upstream-prealgebra/modules/m81374/index.cnxml	021c29fa9a6ab3d5b06d2ef143a82d2ac818ed25fe6fd44ebf5d7a6be07a123a	downloads/releases/A20/extracted/source/modules/m81374/index.cnxml	A20-later-extension	not_started
A20	23	m81375	Systems of Linear Equations	Introduction	downloads/upstream-prealgebra/modules/m81375/index.cnxml	5577a5087c332c7c6eb5ee185dee43b98e8a754687985410be8b84e4173d53e9	downloads/releases/A20/extracted/source/modules/m81375/index.cnxml	A20-later-extension	not_started
A20	24	m81427	Systems of Linear Equations	Solve Systems of Linear Equations with Two Variables	downloads/upstream-prealgebra/modules/m81427/index.cnxml	2f3b5391a9845dc34cccb4c903ee25f2b4f23eceef25ee574d36ebe224b163e5	downloads/releases/A20/extracted/source/modules/m81427/index.cnxml	A20-later-extension	not_started
A20	25	m81380	Systems of Linear Equations	Solve Applications with Systems of Equations	downloads/upstream-prealgebra/modules/m81380/index.cnxml	b9043f0f004b1c76d45d7f9cf4976240aba188fe81c91ad6db849a470a54d448	downloads/releases/A20/extracted/source/modules/m81380/index.cnxml	A20-later-extension	not_started
A20	26	m81381	Systems of Linear Equations	Solve Mixture Applications with Systems of Equations	downloads/upstream-prealgebra/modules/m81381/index.cnxml	f9954ae07fb8193d420d16416ef59533801846c4b3c407f1659e2c5243ee36a0	downloads/releases/A20/extracted/source/modules/m81381/index.cnxml	A20-later-extension	not_started
A20	27	m81428	Systems of Linear Equations	Solve Systems of Equations with Three Variables	downloads/upstream-prealgebra/modules/m81428/index.cnxml	3e9c36ffa91940148f47baac57f6c1f3d7670b4bafd8cb3b66fdb521797800a9	downloads/releases/A20/extracted/source/modules/m81428/index.cnxml	A20-later-extension	not_started
A20	28	m81429	Systems of Linear Equations	Solve Systems of Equations Using Matrices	downloads/upstream-prealgebra/modules/m81429/index.cnxml	45670bbb9711c0cb0d475f5484262c848cd222f83497cc8860a5b2400896ca6d	downloads/releases/A20/extracted/source/modules/m81429/index.cnxml	A20-later-extension	not_started
A20	29	m81431	Systems of Linear Equations	Solve Systems of Equations Using Determinants	downloads/upstream-prealgebra/modules/m81431/index.cnxml	7d5e0bd8be28726bb9461a0d27d81cfef650df5fe7135da8e03a54aa249451e6	downloads/releases/A20/extracted/source/modules/m81431/index.cnxml	A20-later-extension	not_started
A20	30	m81432	Systems of Linear Equations	Graphing Systems of Linear Inequalities	downloads/upstream-prealgebra/modules/m81432/index.cnxml	af28086e7e1098ca9776e0c1d4af87052625e66561440077c210b0371d2dd9fc	downloads/releases/A20/extracted/source/modules/m81432/index.cnxml	A20-later-extension	not_started
A20	31	m81382	Polynomials and Polynomial Functions	Introduction	downloads/upstream-prealgebra/modules/m81382/index.cnxml	64ad32f8d264f3389e6a1869504e67360c9e9ac5fa0df2c3ce79f08d9af41001	downloads/releases/A20/extracted/source/modules/m81382/index.cnxml	A20-later-extension	not_started
A20	32	m81383	Polynomials and Polynomial Functions	Add and Subtract Polynomials	downloads/upstream-prealgebra/modules/m81383/index.cnxml	5a0a6cd939b20eabbbc13d7c8cc7ac047c9bdeb29ffec2be064af5f7dcbaf9d8	downloads/releases/A20/extracted/source/modules/m81383/index.cnxml	A20-later-extension	not_started
A20	33	m81384	Polynomials and Polynomial Functions	Properties of Exponents and Scientific Notation	downloads/upstream-prealgebra/modules/m81384/index.cnxml	32dccfed015cbfff94629cfb9b9cfe895909ff623eb39b773c9a85e4b10e23e7	downloads/releases/A20/extracted/source/modules/m81384/index.cnxml	A20-later-extension	not_started
A20	34	m81385	Polynomials and Polynomial Functions	Multiply Polynomials	downloads/upstream-prealgebra/modules/m81385/index.cnxml	83d265c9ba9fc274e90c27e3d660dfc5677371986abeaf1fc99eb8114a286133	downloads/releases/A20/extracted/source/modules/m81385/index.cnxml	A20-later-extension	not_started
A20	35	m81386	Polynomials and Polynomial Functions	Dividing Polynomials	downloads/upstream-prealgebra/modules/m81386/index.cnxml	c2db5d56fce77506a9bd6c584d7e819046322b37c84acf1f23a4154a75c04502	downloads/releases/A20/extracted/source/modules/m81386/index.cnxml	A20-later-extension	not_started
A20	36	m81438	Factoring	Introduction to Factoring	downloads/upstream-prealgebra/modules/m81438/index.cnxml	c3b6e09da19f67d80fce9c79d1012f6f4f26e3ac42c193ecff78747a5684821a	downloads/releases/A20/extracted/source/modules/m81438/index.cnxml	A20-later-extension	not_started
A20	37	m81437	Factoring	Greatest Common Factor and Factor by Grouping	downloads/upstream-prealgebra/modules/m81437/index.cnxml	7dd5e169f60072bba1eacc47e89700d4684029a17c261ab94823c7770c433d85	downloads/releases/A20/extracted/source/modules/m81437/index.cnxml	A20-later-extension	not_started
A20	38	m81387	Factoring	Factor Trinomials	downloads/upstream-prealgebra/modules/m81387/index.cnxml	e0a70be4930b9b861e16fd074c9a687d45245b26bb47f6e757b563af90912daa	downloads/releases/A20/extracted/source/modules/m81387/index.cnxml	A20-later-extension	not_started
A20	39	m81388	Factoring	Factor Special Products	downloads/upstream-prealgebra/modules/m81388/index.cnxml	65de2439a0f71693a4c0a790de5619dce25f240265055f4d16ad17036780969c	downloads/releases/A20/extracted/source/modules/m81388/index.cnxml	A20-later-extension	not_started
A20	40	m81389	Factoring	General Strategy for Factoring Polynomials	downloads/upstream-prealgebra/modules/m81389/index.cnxml	05ce34d5428245498511f2cbbabaa5442806afb5371e3cc47e54f931533eb5c1	downloads/releases/A20/extracted/source/modules/m81389/index.cnxml	A20-later-extension	not_started
A20	41	m81390	Factoring	Polynomial Equations	downloads/upstream-prealgebra/modules/m81390/index.cnxml	85afc6274fcd6b5e7cc75f8f04ce90480385a56212ec8d3e2d9c862a53142754	downloads/releases/A20/extracted/source/modules/m81390/index.cnxml	A20-later-extension	not_started
A20	42	m81391	Rational Expressions and Functions	Introduction	downloads/upstream-prealgebra/modules/m81391/index.cnxml	7005b37e401f3ac833160c0fe6b77ee2f324107f8b3c6dad7aca36e408e0f0da	downloads/releases/A20/extracted/source/modules/m81391/index.cnxml	A20-later-extension	not_started
A20	43	m81392	Rational Expressions and Functions	Multiply and Divide Rational Expressions	downloads/upstream-prealgebra/modules/m81392/index.cnxml	6faf2d1284320228e7c72a2f927cbb82b1712f511be89dfec587d33fb99c8324	downloads/releases/A20/extracted/source/modules/m81392/index.cnxml	A20-later-extension	not_started
A20	44	m81439	Rational Expressions and Functions	Add and Subtract Rational Expressions	downloads/upstream-prealgebra/modules/m81439/index.cnxml	883938356088c68876215cd898dbfaa839911cfeb38ddbddaaed76e9298bda38	downloads/releases/A20/extracted/source/modules/m81439/index.cnxml	A20-later-extension	not_started
A20	45	m81440	Rational Expressions and Functions	Simplify Complex Rational Expressions	downloads/upstream-prealgebra/modules/m81440/index.cnxml	879b4e61493e94c24cddb0b8229652827c173fd0d7e2f72e3221b890ec6d0881	downloads/releases/A20/extracted/source/modules/m81440/index.cnxml	A20-later-extension	not_started
A20	46	m81393	Rational Expressions and Functions	Solve Rational Equations	downloads/upstream-prealgebra/modules/m81393/index.cnxml	1f64250704b5c8e0b727929386fb4b25760bf429ad35a35dc08b9d5216f54628	downloads/releases/A20/extracted/source/modules/m81393/index.cnxml	A20-later-extension	not_started
A20	47	m81394	Rational Expressions and Functions	Solve Applications with Rational Equations	downloads/upstream-prealgebra/modules/m81394/index.cnxml	b7047d4b3465913e5972a38e42aefd23e8e7be06dac5daa7fff1473ad99753bc	downloads/releases/A20/extracted/source/modules/m81394/index.cnxml	A20-later-extension	not_started
A20	48	m81441	Rational Expressions and Functions	Solve Rational Inequalities	downloads/upstream-prealgebra/modules/m81441/index.cnxml	4b76aeb7fab4968b717bc64c3b3685ddd2cee1b451175fde4c995754269888c7	downloads/releases/A20/extracted/source/modules/m81441/index.cnxml	A20-later-extension	not_started
A20	49	m81442	Roots and Radicals	Introduction	downloads/upstream-prealgebra/modules/m81442/index.cnxml	c8181a1f71ad9c64ec998ed2044b2ad0a26e8f53f0e105ab763c44824a61bd80	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	50	m81444	Roots and Radicals	Simplify Expressions with Roots	downloads/upstream-prealgebra/modules/m81444/index.cnxml	60e6f06a8b22697afdbbb8caad58ca52ae992133a2ca09bae8425ee41000cfb9	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	51	m81445	Roots and Radicals	Simplify Radical Expressions	downloads/upstream-prealgebra/modules/m81445/index.cnxml	118b1c9c0836f39b83c9d6e3592b42d9a2d252c81b694694d7233786ea65328f	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	52	m81396	Roots and Radicals	Simplify Rational Exponents	downloads/upstream-prealgebra/modules/m81396/index.cnxml	119144c73e7681976b7e9e0f99dc8f8452ded8fa0bb88777cb149b07657a681e	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	53	m81397	Roots and Radicals	Add, Subtract, and Multiply Radical Expressions	downloads/upstream-prealgebra/modules/m81397/index.cnxml	15b096b7b3739efc69b4e9cf8bcb20bdf976993808ff2d41e72c9006df3c59fd	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	54	m81446	Roots and Radicals	Divide Radical Expressions	downloads/upstream-prealgebra/modules/m81446/index.cnxml	3545000f71ba9f4e9bdc766a4ab2cb9cd4396583760c01da7e5076f5bc2c8d41	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	55	m81398	Roots and Radicals	Solve Radical Equations	downloads/upstream-prealgebra/modules/m81398/index.cnxml	267bca2bbccc81dd3c05be1fd7b33eaa800a516f2ef745e6ea4cc5a1c4e337d1	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	56	m81447	Roots and Radicals	Use Radicals in Functions	downloads/upstream-prealgebra/modules/m81447/index.cnxml	826dae0cb1ac8593dd577be4dcba7b5a8668d8f924ff1f69cddabc709b8ea4e4	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	57	m81448	Roots and Radicals	Use the Complex Number System	downloads/upstream-prealgebra/modules/m81448/index.cnxml	c602b7ce5f6e82b01afbe4e1a8e9b95d450f9de35cbbfdd2f58c502481965a43	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	58	m81399	Quadratic Equations and Functions	Introduction	downloads/upstream-prealgebra/modules/m81399/index.cnxml	e945ba1f5e5fdbafd31d557d25be665c79ffb00c8cde8309016ff8780ad53d39	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	59	m81400	Quadratic Equations and Functions	Solve Quadratic Equations Using the Square Root Property	downloads/upstream-prealgebra/modules/m81400/index.cnxml	b732b052fed43f7bf3b887909c8f5308b7d3f9101303164f2b34e465edb94184	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	60	m81401	Quadratic Equations and Functions	Solve Quadratic Equations by Completing the Square	downloads/upstream-prealgebra/modules/m81401/index.cnxml	72fa6c4a6c35fc537775dcfb51516c6f326c4b3a4f6330cbcee118cfab2fd5a2	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	61	m81449	Quadratic Equations and Functions	Solve Quadratic Equations Using the Quadratic Formula	downloads/upstream-prealgebra/modules/m81449/index.cnxml	e95188dfa168bbeaca9bfad40fba7ef0403ed683c199d8730fd79742257d06fb	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	62	m81402	Quadratic Equations and Functions	Solve Equations in Quadratic Form	downloads/upstream-prealgebra/modules/m81402/index.cnxml	8a6fff2669ce3147791419115b78cf9836c6ab46f77f1e613ba4622726c9659a	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	63	m81403	Quadratic Equations and Functions	Solve Applications of Quadratic Equations	downloads/upstream-prealgebra/modules/m81403/index.cnxml	e901597074ff2e7dac284882c7ebe68c6852f65033e5af162eb7b43ff9edec39	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	64	m81404	Quadratic Equations and Functions	Graph Quadratic Functions Using Properties	downloads/upstream-prealgebra/modules/m81404/index.cnxml	e081c41d247f8ee0270f6e58b2e2ebebce05488fb3f4c4fc201b791961cb1392	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	65	m81405	Quadratic Equations and Functions	Graph Quadratic Functions Using Transformations	downloads/upstream-prealgebra/modules/m81405/index.cnxml	3d00cd7e84f2d4c64f3d733a122bfe21adb025b279d133639230bfff72fe10b4	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	66	m81406	Quadratic Equations and Functions	Solve Quadratic Inequalities	downloads/upstream-prealgebra/modules/m81406/index.cnxml	4bd0e4159a51673e9c2da84b9b3e9aa0eb1bf9b15bc98999f1b02c7144bb76f4	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	67	m81407	Exponential and Logarithmic Functions	Introduction	downloads/upstream-prealgebra/modules/m81407/index.cnxml	35baab8504e7a2a4f77c847e6e36dcf9db078fbd233fb3914b22173161766d08	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	68	m81408	Exponential and Logarithmic Functions	Finding Composite and Inverse Functions	downloads/upstream-prealgebra/modules/m81408/index.cnxml	a010802cc3fbbf08359176d57492b192e1d05aed113aa1455aa7571198e26f2a	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	69	m81409	Exponential and Logarithmic Functions	Evaluate and Graph Exponential Functions	downloads/upstream-prealgebra/modules/m81409/index.cnxml	4e6f77976d548bac2a3e66cb82663b23dee4be95c07a91c5afcaf29ea60fc8fc	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	70	m81410	Exponential and Logarithmic Functions	Evaluate and Graph Logarithmic Functions	downloads/upstream-prealgebra/modules/m81410/index.cnxml	387a2588459edcf613290551dfdff2cddb9eb029d0f93ca251bdc19d9f04931e	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	71	m81411	Exponential and Logarithmic Functions	Use the Properties of Logarithms	downloads/upstream-prealgebra/modules/m81411/index.cnxml	1000222c26cb7ae98c871eda6d8015aa8d473082ded57b5f33c8856793900fdc	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	72	m81450	Exponential and Logarithmic Functions	Solve Exponential and Logarithmic Equations	downloads/upstream-prealgebra/modules/m81450/index.cnxml	395a11570a02f98bedc8dcd68a12cc400d5eea3bd2e11646c19de313b2fd51a0	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	73	m81412	Conics	Introduction	downloads/upstream-prealgebra/modules/m81412/index.cnxml	dc6d4cb484c0061ece005246a5899bd1a6f9ab591468b8fab925deff5f92cb96	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	74	m81452	Conics	Distance and Midpoint Formulas; Circles	downloads/upstream-prealgebra/modules/m81452/index.cnxml	01c1e6a694700cd1411d5a488b5ec4465c9cdfd54d3f71258810a601cb2bd677	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	75	m81413	Conics	Parabolas	downloads/upstream-prealgebra/modules/m81413/index.cnxml	dfb80a8fab940c955f47fbfdac398ddb1b2e10c99dda9258a2eb038881c65c2c	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	76	m81414	Conics	Ellipses	downloads/upstream-prealgebra/modules/m81414/index.cnxml	4d66eff73cff17da700e5c58cb2b29066e92af1ab013ef28bbc95626991ac62f	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	77	m81415	Conics	Hyperbolas	downloads/upstream-prealgebra/modules/m81415/index.cnxml	d71786612f649c3a112cc859af2a086fb4920ee2bd828b7b3b6f4356381e74e6	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	78	m81453	Conics	Solve Systems of Nonlinear Equations	downloads/upstream-prealgebra/modules/m81453/index.cnxml	0d846541ea77191bb709ad37c1c3a1f7e58fa35ae7f08609fa8f98723ac0f002	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	79	m81416	Sequences, Series and Binomial Theorem	Introduction	downloads/upstream-prealgebra/modules/m81416/index.cnxml	6656621b1be38cba3b93b27f31cae528d1e027757a74eaf00a385c3c4b48a707	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	80	m81417	Sequences, Series and Binomial Theorem	Sequences	downloads/upstream-prealgebra/modules/m81417/index.cnxml	7b4483046ade7cef8df0f6478884057a5686363c7f66a6f7fe2feee54789713b	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	81	m81418	Sequences, Series and Binomial Theorem	Arithmetic Sequences	downloads/upstream-prealgebra/modules/m81418/index.cnxml	a07fe87aa9ea517939b84e0fa9544374d92ff3876e0a37858508700380ccc1a3	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	82	m81419	Sequences, Series and Binomial Theorem	Geometric Sequences and Series	downloads/upstream-prealgebra/modules/m81419/index.cnxml	655a7d43d4de9237a01cfbbdd2ecf82d2b4ef169b9409453d5184fd89d9fd718	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
A20	83	m81420	Sequences, Series and Binomial Theorem	Binomial Theorem	downloads/upstream-prealgebra/modules/m81420/index.cnxml	eed47e2a25e77c293c9e35ba96b32413ce9bded9ff0587eb24fe1e15ed0650ae	NOT_IN_RELEASE_PREFIX	A20-later-extension	not_started
